United States2;321Ê994Ê428;+/- 33Ê543;275Ê921Ê008;+/- 183Ê767;36Ê468Ê599;+/- 171Ê943;7Ê471Ê493;+/- 70Ê316;101Ê466;+/- 8Ê690;United States2;42Ê972;+/- 5Ê364;163Ê214;+/- 11Ê408;69Ê850;+/- 6Ê892;661Ê026;+/- 18Ê084;194Ê296;+/- 13Ê350;United States2;98Ê971;+/- 7Ê408;35Ê653;+/- 4Ê776;65Ê018;+/- 5Ê748;447Ê586;+/- 18Ê829;254Ê956;+/- 13Ê533;United States2;66Ê597;+/- 6Ê850;56Ê954;+/- 5Ê555;339Ê435;+/- 14Ê683;132Ê094;+/- 8Ê302;79Ê358;+/- 7Ê701;United States2;99Ê660;+/- 7Ê863;99Ê490;+/- 8Ê060;102Ê212;+/- 8Ê836;27Ê425;+/- 3Ê471;183Ê900;+/- 9Ê130;United States2;173Ê033;+/- 9Ê705;148Ê059;+/- 9Ê066;125Ê130;+/- 8Ê352;78Ê043;+/- 8Ê539;153Ê284;+/- 10Ê922;United States2;28Ê012;+/- 3Ê980;47Ê760;+/- 4Ê274;98Ê226;+/- 7Ê925;41Ê740;+/- 4Ê716;224Ê961;+/- 10Ê257;United States2;67Ê296;+/- 6Ê670;452Ê580;+/- 15Ê392;243Ê206;+/- 15Ê186;37Ê344;+/- 4Ê404;206Ê479;+/- 11Ê387;United States2;96Ê005;+/- 8Ê055;109Ê454;+/- 8Ê586;254Ê634;+/- 13Ê485;30Ê166;+/- 4Ê054;128Ê797;+/- 8Ê860;United States2;27Ê412;+/- 3Ê610;155Ê665;+/- 9Ê359;467Ê338;+/- 17Ê666;89Ê721;+/- 7Ê588;20Ê872;+/- 2Ê550;United States2;262Ê563;+/- 13Ê210;198Ê813;+/- 12Ê100;43Ê321;+/- 5Ê304;113Ê492;+/- 10Ê148;25Ê954;+/- 4Ê190;United States2;2Ê133Ê328;+/- 38Ê070;97Ê488;+/- 9Ê821;18Ê321;+/- 3Ê416;2Ê017Ê519;+/- 36Ê251
Ohio;11Ê520Ê109;+/- 5Ê548;9Ê822Ê847;+/- 30Ê854;1Ê452Ê745;+/- 28Ê255;198Ê929;+/- 10Ê839;2Ê487;+/- 1Ê131;Ohio;79;+/- 103;3Ê143;+/- 1Ê471;683;+/- 487;11Ê286;+/- 3Ê089;3Ê209;+/- 1Ê022;Ohio;2Ê478;+/- 858;406;+/- 327;1Ê165;+/- 660;15Ê843;+/- 3Ê066;6Ê133;+/- 1Ê692;Ohio;285;+/- 227;660;+/- 487;9Ê676;+/- 1Ê982;10Ê007;+/- 2Ê113;1Ê687;+/- 1Ê598;Ohio;2Ê169;+/- 1Ê181;15Ê435;+/- 2Ê811;823;+/- 508;369;+/- 339;4Ê416;+/- 2Ê169;Ohio;3Ê030;+/- 1Ê447;11Ê424;+/- 2Ê204;1Ê362;+/- 695;573;+/- 740;2Ê515;+/- 1Ê012;Ohio;439;+/- 404;619;+/- 663;847;+/- 471;692;+/- 709;3Ê252;+/- 962;Ohio;525;+/- 549;13Ê157;+/- 2Ê504;7Ê847;+/- 2Ê912;350;+/- 297;N/A;N/A;Ohio;936;+/- 615;854;+/- 469;15Ê666;+/- 3Ê484;177;+/- 252;3Ê714;+/- 1Ê695;Ohio;26;+/- 54;6Ê127;+/- 2Ê042;12Ê108;+/- 2Ê778;2Ê100;+/- 1Ê341;364;+/- 475;Ohio;5Ê224;+/- 1Ê572;2Ê960;+/- 1Ê440;7Ê343;+/- 2Ê078;2Ê011;+/- 868;248;+/- 236;Ohio;45Ê588;+/- 5Ê474;3Ê765;+/- 1Ê698;267;+/- 321;41Ê556;+/- 5Ê129
Oklahoma;3Ê875Ê922;+/- 2Ê998;3Ê216Ê306;+/- 16Ê831;542Ê724;+/- 15Ê629;101Ê961;+/- 5Ê461;1Ê133;+/- 624;Oklahoma;1Ê004;+/- 501;1Ê931;+/- 625;6Ê835;+/- 1Ê415;7Ê174;+/- 1Ê646;3Ê474;+/- 1Ê307;Oklahoma;99;+/- 117;0;+/- 161;36;+/- 56;4Ê233;+/- 1Ê415;2Ê164;+/- 893;Oklahoma;129;+/- 176;338;+/- 243;1Ê959;+/- 728;1Ê303;+/- 783;1Ê301;+/- 720;Oklahoma;8Ê159;+/- 1Ê944;1Ê363;+/- 1Ê442;2Ê393;+/- 948;48;+/- 79;982;+/- 672;Oklahoma;248;+/- 221;257;+/- 221;1Ê083;+/- 871;1Ê539;+/- 685;3Ê209;+/- 918;Oklahoma;594;+/- 625;144;+/- 114;801;+/- 500;45;+/- 82;231;+/- 264;Oklahoma;1Ê899;+/- 857;1Ê930;+/- 697;1Ê483;+/- 649;98;+/- 107;1Ê143;+/- 612;Oklahoma;N/A;N/A;841;+/- 660;611;+/- 414;216;+/- 322;797;+/- 356;Oklahoma;27;+/- 45;2Ê337;+/- 1Ê480;32Ê430;+/- 3Ê834;204;+/- 212;37;+/- 61;Oklahoma;921;+/- 485;2Ê018;+/- 879;0;+/- 161;509;+/- 303;251;+/- 206;Oklahoma;14Ê931;+/- 3Ê150;386;+/- 248;96;+/- 136;14Ê449;+/- 3Ê144
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oregon;4Ê102Ê048;+/- 2Ê613;3Ê405Ê784;+/- 21Ê975;520Ê747;+/- 20Ê098;149Ê513;+/- 8Ê993;179;+/- 215;Oregon;2Ê808;+/- 1Ê493;6Ê938;+/- 2Ê880;526;+/- 475;50Ê109;+/- 5Ê547;3Ê185;+/- 1Ê077;Oregon;355;+/- 316;85;+/- 138;60;+/- 98;3Ê266;+/- 1Ê443;1Ê308;+/- 583;Oregon;2Ê671;+/- 1Ê309;4Ê444;+/- 1Ê412;4Ê110;+/- 1Ê475;750;+/- 572;549;+/- 601;Oregon;1Ê298;+/- 763;129;+/- 164;1Ê461;+/- 717;204;+/- 188;1Ê384;+/- 991;Oregon;822;+/- 604;1Ê642;+/- 818;930;+/- 514;367;+/- 508;1Ê637;+/- 794;Oregon;1Ê004;+/- 704;368;+/- 375;2Ê802;+/- 1Ê169;266;+/- 239;475;+/- 338;Oregon;1Ê046;+/- 593;2Ê491;+/- 933;955;+/- 610;461;+/- 414;874;+/- 598;Oregon;1Ê121;+/- 827;N/A;N/A;1Ê138;+/- 625;159;+/- 152;415;+/- 380;Oregon;576;+/- 539;1Ê115;+/- 824;7Ê049;+/- 1Ê654;4Ê103;+/- 1Ê634;308;+/- 289;Oregon;3Ê566;+/- 1Ê394;26Ê150;+/- 4Ê187;257;+/- 370;1Ê370;+/- 738;227;+/- 231;Oregon;26Ê004;+/- 3Ê616;0;+/- 207;220;+/- 258;25Ê784;+/- 3Ê592
Pennsylvania;12Ê674Ê642;+/- 5Ê854;11Ê072Ê942;+/- 30Ê451;1Ê292Ê389;+/- 28Ê379;250Ê120;+/- 12Ê213;1Ê416;+/- 1Ê160;Pennsylvania;294;+/- 249;3Ê266;+/- 1Ê472;292;+/- 281;10Ê995;+/- 2Ê105;2Ê786;+/- 1Ê143;Pennsylvania;3Ê937;+/- 1Ê006;8Ê913;+/- 2Ê079;3Ê339;+/- 1Ê737;17Ê094;+/- 3Ê046;5Ê249;+/- 1Ê717;Pennsylvania;1Ê639;+/- 1Ê076;442;+/- 333;5Ê047;+/- 1Ê426;3Ê667;+/- 1Ê464;592;+/- 614;Pennsylvania;449;+/- 294;2Ê136;+/- 999;1Ê050;+/- 535;1Ê156;+/- 780;19Ê880;+/- 3Ê015;Pennsylvania;6Ê074;+/- 1Ê505;3Ê312;+/- 1Ê271;1Ê630;+/- 625;1Ê615;+/- 858;936;+/- 518;Pennsylvania;71;+/- 128;447;+/- 400;1Ê341;+/- 844;1Ê715;+/- 1Ê005;39Ê487;+/- 3Ê480;Pennsylvania;760;+/- 680;40Ê272;+/- 5Ê012;8Ê950;+/- 3Ê018;406;+/- 675;11Ê234;+/- 2Ê025;Pennsylvania;679;+/- 516;1Ê325;+/- 945;N/A;N/A;1Ê055;+/- 522;4Ê570;+/- 1Ê492;Pennsylvania;652;+/- 675;2Ê249;+/- 1Ê405;7Ê226;+/- 1Ê872;1Ê182;+/- 883;1Ê853;+/- 834;Pennsylvania;8Ê417;+/- 1Ê330;3Ê199;+/- 1Ê612;4Ê128;+/- 1Ê373;1Ê696;+/- 863;0;+/- 179;Pennsylvania;59Ê191;+/- 6Ê605;7Ê783;+/- 2Ê488;378;+/- 332;51Ê030;+/- 5Ê652
Rhode Island;1Ê048Ê549;+/- 1Ê369;922Ê210;+/- 8Ê302;83Ê440;+/- 7Ê010;36Ê850;+/- 4Ê029;135;+/- 219;Rhode Island;109;+/- 177;101;+/- 177;175;+/- 280;2Ê418;+/- 961;425;+/- 378;Rhode Island;3Ê194;+/- 923;0;+/- 217;0;+/- 217;4Ê010;+/- 1Ê539;917;+/- 996;Rhode Island;59;+/- 84;34;+/- 71;207;+/- 226;247;+/- 304;66;+/- 111;Rhode Island;0;+/- 217;0;+/- 217;281;+/- 290;436;+/- 216;259;+/- 191;Rhode Island;11Ê929;+/- 2Ê595;193;+/- 222;0;+/- 217;166;+/- 272;154;+/- 124;Rhode Island;423;+/- 357;0;+/- 217;0;+/- 217;492;+/- 278;2Ê331;+/- 1Ê492;Rhode Island;77;+/- 127;2Ê273;+/- 925;271;+/- 343;0;+/- 217;99;+/- 166;Rhode Island;0;+/- 217;0;+/- 217;497;+/- 416;N/A;N/A;202;+/- 251;Rhode Island;0;+/- 217;295;+/- 284;980;+/- 660;211;+/- 332;93;+/- 114;Rhode Island;1Ê643;+/- 969;1Ê215;+/- 1Ê521;0;+/- 217;233;+/- 327;0;+/- 217;Rhode Island;6Ê049;+/- 1Ê755;306;+/- 397;0;+/- 217;5Ê743;+/- 1Ê692
South Carolina;4Ê966Ê211;+/- 3Ê526;4Ê248Ê517;+/- 21Ê416;531Ê315;+/- 19Ê807;166Ê573;+/- 9Ê580;2Ê133;+/- 814;South Carolina;0;+/- 211;2Ê380;+/- 1Ê042;232;+/- 274;7Ê618;+/- 1Ê908;1Ê756;+/- 1Ê045;South Carolina;3Ê427;+/- 1Ê457;464;+/- 348;322;+/- 266;14Ê723;+/- 2Ê803;12Ê686;+/- 2Ê342;South Carolina;298;+/- 227;408;+/- 494;3Ê918;+/- 1Ê521;2Ê940;+/- 1Ê483;154;+/- 211;South Carolina;826;+/- 655;2Ê444;+/- 1Ê176;1Ê606;+/- 1Ê061;516;+/- 345;3Ê276;+/- 988;South Carolina;2Ê607;+/- 1Ê005;2Ê673;+/- 820;870;+/- 540;1Ê144;+/- 580;3Ê347;+/- 1Ê747;South Carolina;506;+/- 738;523;+/- 453;1Ê369;+/- 1Ê045;1Ê013;+/- 592;7Ê658;+/- 2Ê904;South Carolina;524;+/- 490;11Ê504;+/- 2Ê770;28Ê542;+/- 4Ê451;76;+/- 128;4Ê867;+/- 1Ê378;South Carolina;689;+/- 356;148;+/- 198;6Ê964;+/- 1Ê537;284;+/- 345;N/A;N/A;South Carolina;82;+/- 139;4Ê263;+/- 1Ê263;9Ê001;+/- 3Ê786;842;+/- 687;14;+/- 28;South Carolina;8Ê778;+/- 2Ê242;1Ê420;+/- 938;3Ê111;+/- 2Ê024;1Ê627;+/- 948;0;+/- 211;South Carolina;19Ê806;+/- 3Ê181;1Ê506;+/- 980;197;+/- 166;18Ê103;+/- 3Ê014
South Dakota;856Ê726;+/- 1Ê949;723Ê740;+/- 7Ê648;99Ê781;+/- 5Ê584;26Ê106;+/- 3Ê529;144;+/- 176;South Dakota;183;+/- 302;402;+/- 456;83;+/- 140;3Ê599;+/- 1Ê967;1Ê284;+/- 531;South Dakota;0;+/- 163;0;+/- 163;0;+/- 163;580;+/- 726;253;+/- 255;South Dakota;531;+/- 805;44;+/- 55;177;+/- 204;0;+/- 163;2Ê479;+/- 1Ê031;South Dakota;332;+/- 384;0;+/- 163;1Ê257;+/- 1Ê042;89;+/- 151;306;+/- 487;South Dakota;0;+/- 163;251;+/- 215;3Ê510;+/- 1Ê012;14;+/- 32;384;+/- 373;South Dakota;217;+/- 170;2Ê892;+/- 1Ê159;282;+/- 265;28;+/- 58;135;+/- 165;South Dakota;152;+/- 189;345;+/- 270;215;+/- 219;1Ê751;+/- 975;111;+/- 182;South Dakota;105;+/- 130;71;+/- 98;34;+/- 60;0;+/- 163;15;+/- 27;South Dakota;N/A;N/A;264;+/- 350;1Ê156;+/- 705;170;+/- 283;0;+/- 163;South Dakota;364;+/- 505;195;+/- 135;0;+/- 163;974;+/- 755;728;+/- 464;South Dakota;7Ê099;+/- 2Ê487;358;+/- 306;58;+/- 100;6Ê683;+/- 2Ê468
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tennessee;6Ê642Ê072;+/- 5Ê023;5Ê675Ê990;+/- 26Ê239;748Ê912;+/- 22Ê417;191Ê909;+/- 10Ê150;9Ê523;+/- 2Ê684;Tennessee;417;+/- 324;2Ê522;+/- 1Ê327;5Ê843;+/- 2Ê106;7Ê879;+/- 2Ê231;1Ê823;+/- 706;Tennessee;2Ê013;+/- 923;648;+/- 724;322;+/- 350;19Ê470;+/- 3Ê699;16Ê865;+/- 3Ê825;Tennessee;334;+/- 367;562;+/- 471;12Ê376;+/- 3Ê221;4Ê745;+/- 1Ê742;334;+/- 330;Tennessee;1Ê796;+/- 1Ê253;13Ê138;+/- 3Ê141;2Ê614;+/- 1Ê018;586;+/- 627;1Ê497;+/- 834;Tennessee;1Ê109;+/- 638;6Ê535;+/- 1Ê908;978;+/- 731;8Ê830;+/- 2Ê070;3Ê819;+/- 2Ê205;Tennessee;212;+/- 219;515;+/- 394;854;+/- 583;0;+/- 208;1Ê209;+/- 691;Tennessee;1Ê193;+/- 665;5Ê413;+/- 1Ê983;8Ê892;+/- 2Ê710;0;+/- 208;5Ê934;+/- 1Ê848;Tennessee;2Ê680;+/- 1Ê560;881;+/- 511;4Ê677;+/- 1Ê672;47;+/- 82;2Ê911;+/- 1Ê032;Tennessee;210;+/- 186;N/A;N/A;12Ê904;+/- 2Ê753;652;+/- 597;235;+/- 301;Tennessee;11Ê339;+/- 2Ê802;1Ê789;+/- 1Ê169;996;+/- 841;1Ê426;+/- 769;362;+/- 504;Tennessee;25Ê261;+/- 3Ê848;979;+/- 1Ê104;773;+/- 392;23Ê509;+/- 3Ê768
Texas;27Ê924Ê632;+/- 9Ê989;23Ê534Ê387;+/- 67Ê754;3Ê643Ê333;+/- 65Ê150;524Ê511;+/- 22Ê790;10Ê235;+/- 3Ê573;Texas;3Ê543;+/- 1Ê769;14Ê875;+/- 3Ê853;14Ê222;+/- 3Ê651;63Ê174;+/- 6Ê149;20Ê023;+/- 3Ê624;Texas;2Ê363;+/- 1Ê054;297;+/- 286;1Ê307;+/- 948;33Ê740;+/- 4Ê634;16Ê182;+/- 3Ê611;Texas;6Ê376;+/- 1Ê979;2Ê536;+/- 1Ê095;26Ê214;+/- 5Ê254;9Ê510;+/- 2Ê795;6Ê086;+/- 2Ê973;Texas;11Ê649;+/- 3Ê004;6Ê561;+/- 1Ê786;28Ê700;+/- 5Ê324;648;+/- 601;9Ê793;+/- 2Ê188;Texas;5Ê502;+/- 2Ê235;7Ê030;+/- 1Ê861;8Ê715;+/- 2Ê609;11Ê199;+/- 3Ê655;13Ê881;+/- 3Ê234;Texas;650;+/- 442;2Ê689;+/- 951;7Ê599;+/- 2Ê698;638;+/- 474;7Ê460;+/- 2Ê015;Texas;16Ê395;+/- 3Ê066;20Ê664;+/- 3Ê989;13Ê288;+/- 4Ê702;1Ê605;+/- 833;13Ê300;+/- 2Ê773;Texas;20Ê573;+/- 3Ê281;3Ê725;+/- 1Ê141;12Ê684;+/- 3Ê211;10;+/- 17;6Ê123;+/- 2Ê369;Texas;1Ê498;+/- 900;11Ê630;+/- 2Ê557;N/A;N/A;9Ê131;+/- 2Ê878;662;+/- 574;Texas;15Ê436;+/- 3Ê540;14Ê646;+/- 3Ê569;1Ê353;+/- 892;7Ê443;+/- 3Ê020;948;+/- 588;Texas;222Ê401;+/- 14Ê550;5Ê105;+/- 1Ê755;1Ê714;+/- 677;215Ê582;+/- 14Ê375
Utah;3Ê056Ê193;+/- 3Ê007;2Ê532Ê858;+/- 16Ê462;398Ê606;+/- 14Ê353;99Ê584;+/- 7Ê531;644;+/- 1Ê010;Utah;660;+/- 512;8Ê144;+/- 2Ê461;177;+/- 149;17Ê020;+/- 3Ê599;4Ê625;+/- 1Ê761;Utah;283;+/- 283;0;+/- 192;501;+/- 447;1Ê044;+/- 559;2Ê218;+/- 1Ê220;Utah;1Ê532;+/- 1Ê021;6Ê742;+/- 1Ê819;1Ê810;+/- 972;829;+/- 725;81;+/- 135;Utah;367;+/- 316;1Ê068;+/- 1Ê151;317;+/- 262;151;+/- 242;1Ê127;+/- 635;Utah;650;+/- 397;604;+/- 367;1Ê716;+/- 1Ê381;361;+/- 436;2Ê070;+/- 961;Utah;2Ê043;+/- 1Ê131;580;+/- 487;5Ê948;+/- 2Ê182;0;+/- 192;976;+/- 913;Utah;1Ê781;+/- 949;1Ê770;+/- 821;1Ê253;+/- 769;2Ê184;+/- 1Ê528;1Ê944;+/- 916;Utah;919;+/- 488;4Ê102;+/- 2Ê312;987;+/- 677;0;+/- 192;1Ê259;+/- 944;Utah;0;+/- 192;972;+/- 643;6Ê536;+/- 2Ê369;N/A;N/A;204;+/- 275;Utah;3Ê187;+/- 1Ê093;5Ê270;+/- 2Ê285;142;+/- 214;1Ê064;+/- 670;1Ê722;+/- 997;Utah;25Ê145;+/- 4Ê357;0;+/- 192;502;+/- 512;24Ê643;+/- 4Ê436
Vermont;619Ê089;+/- 948;536Ê390;+/- 5Ê931;57Ê588;+/- 4Ê891;21Ê868;+/- 3Ê314;0;+/- 157;Vermont;203;+/- 240;132;+/- 129;0;+/- 157;1Ê246;+/- 594;689;+/- 324;Vermont;839;+/- 367;14;+/- 30;261;+/- 306;1Ê645;+/- 901;80;+/- 128;Vermont;83;+/- 146;0;+/- 157;1Ê317;+/- 1Ê549;0;+/- 157;80;+/- 116;Vermont;61;+/- 107;0;+/- 157;149;+/- 183;624;+/- 301;278;+/- 217;Vermont;3Ê975;+/- 1Ê001;352;+/- 239;75;+/- 88;0;+/- 157;0;+/- 157;Vermont;21;+/- 26;101;+/- 119;301;+/- 441;1Ê690;+/- 617;699;+/- 243;Vermont;60;+/- 112;2Ê758;+/- 913;291;+/- 377;0;+/- 157;44;+/- 61;Vermont;14;+/- 24;344;+/- 375;483;+/- 295;432;+/- 375;87;+/- 125;Vermont;32;+/- 54;179;+/- 155;485;+/- 357;130;+/- 145;N/A;N/A;Vermont;636;+/- 383;181;+/- 151;48;+/- 62;106;+/- 139;643;+/- 653;Vermont;3Ê243;+/- 1Ê880;125;+/- 174;0;+/- 157;3Ê118;+/- 1Ê879
Virginia;8Ê372Ê522;+/- 4Ê750;7Ê089Ê782;+/- 25Ê415;958Ê267;+/- 22Ê292;250Ê490;+/- 10Ê432;2Ê341;+/- 948;Virginia;736;+/- 568;2Ê587;+/- 997;1Ê184;+/- 714;14Ê509;+/- 2Ê690;4Ê644;+/- 1Ê350;Virginia;3Ê368;+/- 1Ê301;2Ê107;+/- 877;10Ê088;+/- 1Ê820;17Ê864;+/- 3Ê219;8Ê708;+/- 1Ê836;Virginia;4Ê947;+/- 2Ê109;107;+/- 166;6Ê515;+/- 1Ê683;1Ê565;+/- 787;1Ê535;+/- 1Ê030;Virginia;2Ê771;+/- 1Ê489;2Ê765;+/- 1Ê183;2Ê705;+/- 1Ê333;1Ê135;+/- 868;25Ê578;+/- 3Ê689;Virginia;3Ê493;+/- 1Ê157;2Ê991;+/- 1Ê205;2Ê010;+/- 1Ê511;1Ê060;+/- 746;2Ê657;+/- 1Ê310;Virginia;227;+/- 194;1Ê054;+/- 688;1Ê691;+/- 860;1Ê310;+/- 636;8Ê992;+/- 1Ê978;Virginia;2Ê344;+/- 924;12Ê614;+/- 2Ê331;26Ê277;+/- 4Ê500;222;+/- 216;4Ê754;+/- 1Ê423;Virginia;3Ê453;+/- 1Ê320;511;+/- 421;13Ê350;+/- 2Ê274;1Ê453;+/- 730;6Ê923;+/- 1Ê661;Virginia;494;+/- 435;4Ê121;+/- 1Ê547;15Ê596;+/- 3Ê557;2Ê123;+/- 1Ê049;963;+/- 694;Virginia;N/A;N/A;5Ê488;+/- 2Ê115;5Ê294;+/- 1Ê395;961;+/- 571;305;+/- 503;Virginia;73Ê983;+/- 7Ê003;1Ê318;+/- 703;850;+/- 515;71Ê815;+/- 6Ê872
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Washington;7Ê318Ê811;+/- 4Ê011;6Ê016Ê482;+/- 24Ê671;978Ê057;+/- 22Ê670;260Ê787;+/- 14Ê178;1Ê605;+/- 989;Washington;7Ê532;+/- 2Ê598;11Ê733;+/- 3Ê478;1Ê074;+/- 1Ê063;52Ê484;+/- 6Ê061;8Ê473;+/- 2Ê055;Washington;1Ê310;+/- 846;943;+/- 1Ê202;1Ê441;+/- 1Ê446;10Ê311;+/- 3Ê038;5Ê375;+/- 2Ê117;Washington;4Ê855;+/- 1Ê295;9Ê963;+/- 2Ê366;8Ê848;+/- 2Ê757;1Ê171;+/- 640;867;+/- 569;Washington;2Ê249;+/- 923;394;+/- 389;2Ê401;+/- 1Ê254;564;+/- 848;2Ê623;+/- 1Ê194;Washington;3Ê690;+/- 1Ê786;3Ê834;+/- 1Ê485;3Ê192;+/- 1Ê318;245;+/- 267;2Ê985;+/- 1Ê881;Washington;4Ê593;+/- 2Ê204;849;+/- 874;4Ê398;+/- 1Ê953;405;+/- 513;3Ê702;+/- 1Ê933;Washington;2Ê156;+/- 1Ê132;6Ê217;+/- 2Ê189;6Ê893;+/- 2Ê468;1Ê249;+/- 755;3Ê520;+/- 1Ê248;Washington;3Ê507;+/- 1Ê225;28Ê013;+/- 3Ê899;4Ê611;+/- 2Ê086;1Ê606;+/- 1Ê322;3Ê920;+/- 1Ê861;Washington;279;+/- 278;1Ê295;+/- 715;14Ê096;+/- 3Ê744;7Ê603;+/- 2Ê736;503;+/- 691;Washington;7Ê976;+/- 2Ê358;N/A;N/A;547;+/- 590;2Ê106;+/- 1Ê044;581;+/- 412;Washington;63Ê485;+/- 6Ê684;88;+/- 106;1Ê992;+/- 1Ê214;61Ê405;+/- 6Ê551
West Virginia;1Ê798Ê306;+/- 1Ê891;1Ê589Ê833;+/- 9Ê253;165Ê375;+/- 8Ê367;40Ê007;+/- 4Ê327;239;+/- 248;West Virginia;121;+/- 152;13;+/- 27;0;+/- 200;563;+/- 409;463;+/- 374;West Virginia;41;+/- 88;360;+/- 301;287;+/- 286;2Ê635;+/- 1Ê157;649;+/- 592;West Virginia;0;+/- 200;119;+/- 203;194;+/- 316;492;+/- 487;182;+/- 293;West Virginia;405;+/- 408;904;+/- 617;157;+/- 279;39;+/- 68;4Ê715;+/- 1Ê627;West Virginia;197;+/- 186;805;+/- 570;161;+/- 172;346;+/- 508;0;+/- 200;West Virginia;26;+/- 44;287;+/- 394;30;+/- 53;217;+/- 338;534;+/- 366;West Virginia;0;+/- 200;547;+/- 356;2Ê944;+/- 1Ê542;0;+/- 200;5Ê544;+/- 1Ê730;West Virginia;186;+/- 246;30;+/- 65;4Ê945;+/- 1Ê439;91;+/- 148;612;+/- 420;West Virginia;0;+/- 200;1Ê266;+/- 986;2Ê175;+/- 2Ê090;456;+/- 365;0;+/- 200;West Virginia;5Ê388;+/- 1Ê617;469;+/- 511;N/A;N/A;173;+/- 187;0;+/- 200;West Virginia;3Ê091;+/- 912;103;+/- 129;0;+/- 200;2Ê988;+/- 874
Wisconsin;5Ê731Ê549;+/- 3Ê294;4Ê908Ê638;+/- 17Ê520;687Ê285;+/- 16Ê914;112Ê519;+/- 6Ê909;757;+/- 669;Wisconsin;389;+/- 494;1Ê702;+/- 658;601;+/- 462;4Ê741;+/- 1Ê454;2Ê101;+/- 820;Wisconsin;282;+/- 216;401;+/- 395;146;+/- 175;5Ê505;+/- 1Ê492;1Ê797;+/- 673;Wisconsin;279;+/- 357;260;+/- 332;26Ê963;+/- 3Ê401;2Ê274;+/- 1Ê253;3Ê018;+/- 872;Wisconsin;443;+/- 283;881;+/- 649;1Ê047;+/- 806;904;+/- 753;597;+/- 570;Wisconsin;654;+/- 387;4Ê993;+/- 1Ê696;19Ê873;+/- 2Ê329;853;+/- 642;2Ê204;+/- 937;Wisconsin;445;+/- 232;432;+/- 311;410;+/- 282;190;+/- 235;1Ê351;+/- 1Ê130;Wisconsin;861;+/- 546;1Ê337;+/- 603;2Ê253;+/- 932;575;+/- 360;2Ê174;+/- 1Ê071;Wisconsin;643;+/- 452;708;+/- 511;2Ê136;+/- 1Ê166;52;+/- 86;857;+/- 508;Wisconsin;145;+/- 137;1Ê682;+/- 1Ê034;5Ê375;+/- 1Ê594;2Ê141;+/- 1Ê687;105;+/- 126;Wisconsin;1Ê671;+/- 732;2Ê531;+/- 1Ê213;507;+/- 686;N/A;N/A;273;+/- 250;Wisconsin;23Ê107;+/- 3Ê476;2Ê541;+/- 1Ê331;74;+/- 120;20Ê492;+/- 3Ê238
Wyoming;573Ê483;+/- 1Ê042;481Ê231;+/- 7Ê380;71Ê338;+/- 6Ê817;18Ê511;+/- 2Ê739;264;+/- 237;Wyoming;152;+/- 182;220;+/- 209;722;+/- 1Ê026;2Ê344;+/- 933;4Ê254;+/- 1Ê405;Wyoming;190;+/- 257;240;+/- 396;0;+/- 201;148;+/- 139;0;+/- 201;Wyoming;0;+/- 201;600;+/- 637;163;+/- 157;18;+/- 27;511;+/- 732;Wyoming;107;+/- 104;0;+/- 201;134;+/- 223;0;+/- 201;113;+/- 191;Wyoming;0;+/- 201;93;+/- 112;478;+/- 408;0;+/- 201;286;+/- 305;Wyoming;1Ê375;+/- 841;473;+/- 355;359;+/- 399;11;+/- 21;125;+/- 216;Wyoming;7;+/- 15;110;+/- 133;205;+/- 237;357;+/- 325;66;+/- 56;Wyoming;315;+/- 369;151;+/- 136;98;+/- 131;0;+/- 201;0;+/- 201;Wyoming;310;+/- 349;178;+/- 239;979;+/- 515;733;+/- 458;0;+/- 201;Wyoming;843;+/- 741;759;+/- 592;0;+/- 201;20;+/- 25;N/A;N/A;Wyoming;2Ê403;+/- 1Ê038;0;+/- 201;0;+/- 201;2Ê403;+/- 1Ê038
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
